,RK,Team,Year,G,W,L,Conf,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm,playoffs_y_n,W_%
24,25,Charlotte Hornets,1990,82,19,63,West,240.9,39.9,87.6,0.455,2.5,7.5,0.336,37.4,80.1,0.466,18.1,24.0,0.7559999999999999,11.7,27.0,25.4,9.5,3.2,15.0,23.0,100.4,-0.0800488777220502,-0.12106330392972459,0.04696493283547611,-0.16924772116644707,0.028887364501736484,0.023027384838708347,0.05321942501005047,-0.1422244744663152,-0.01145963861731595,-0.16924772116644707,-0.20992529416336153,-0.6170607311151274,-0.023027384838708313,-0.12106330392972459,-0.16924772116644707,0.028887364501736484,0.0800488777220502,-0.6170607311151274,-0.09507441439940612,-0.023027384838708313,-0.16924772116644707,0,0.23170731707317074
25,26,New Jersey Nets,1990,82,17,65,East,240.3,38.5,90.4,0.426,1.7,6.2,0.27699999999999997,36.8,84.3,0.43700000000000006,21.4,28.7,0.746,16.6,28.3,18.0,9.4,5.9,16.6,23.8,100.1,-0.4273342185083077,-0.1453799553316406,0.08384019556932451,-0.4273342185083077,-0.04129250276426529,-0.024113040856001973,-0.07145805072436959,-0.11720943986870169,0.07145805072436957,-0.4273342185083077,0.0,0.024113040856001945,-0.05055852577918654,0.42733421851634956,-0.05055852577918654,-0.4273342185083077,0.04129250276426529,0.04129250276426529,0.04129250276426529,0.024113040856001945,-0.1453799553316406,0,0.2073170731707317
26,27,Minnesota Timberwolves,1990,82,22,60,West,242.1,37.4,83.9,0.446,0.9,3.6,0.248,36.5,80.3,0.455,19.5,26.1,0.747,14.6,25.0,22.5,9.6,4.2,14.6,23.2,95.2,0.07833672281907042,-0.5084282218434637,-0.09975031183113918,-0.17296829736444622,-0.117186093700781,-0.117186093700781,-0.117186093700781,-0.17296829736444622,0.0,-0.17296829736444622,-0.10803869989343012,-0.09212287209919391,-0.049128463967117494,0.05455394143150738,-0.5084282218434637,-0.117186093700781,0.08501844245708337,-0.08501844245708337,-0.1539604307929049,-0.0047155952369565485,-0.5084282218434637,0,0.2682926829268293
0,1,Denver Nuggets,1991,82,20,62,West,240.6,47.6,108.1,0.44,3.7,12.9,0.28300000000000003,43.9,95.2,0.461,21.0,27.6,0.763,18.5,30.9,24.5,10.4,5.0,16.2,27.3,119.9,-0.09892084036414005,0.32666930529831356,0.32666930529831356,-0.3266693052921661,0.08959901790511152,0.32666930529831356,-0.05918970139196578,0.32666930529831356,0.32666930529831356,-0.07529302696914984,0.006066683548720992,0.009117807085130974,-0.003029808641444609,0.32666930529831356,0.06409039401944858,-0.012190598799508977,0.08959901790511152,-0.006066683548720975,0.012190598799508994,0.32666930529831356,0.32666930529831356,0,0.24390243902439024
1,2,Golden State Warriors,1991,82,44,38,West,241.5,43.5,89.6,0.485,3.3,9.8,0.337,40.2,79.8,0.504,26.4,33.7,0.7829999999999999,13.6,28.1,23.8,9.8,4.6,16.6,26.9,116.6,-0.023271155381179517,0.10427608834233798,0.1437300790990678,0.060256620807238655,0.11298975224363333,0.12234489397909483,0.10427608834233798,0.07377818520329284,0.011580951668790732,0.09608088307726995,0.6235930069460758,0.6235930069460758,0.07377818520329284,-0.023271155381179517,-0.0960808830772699,-0.04746210901221603,0.12234489397909483,-0.08831153001227048,0.053782811959787714,0.21214758745437426,0.21214758745437426,1,0.5365853658536586
2,3,Portland Trail Blazers,1991,82,63,19,West,242.7,43.6,89.9,0.485,4.2,11.0,0.377,39.5,78.8,0.501,23.3,31.0,0.753,14.7,31.2,27.5,8.8,5.0,16.0,24.1,114.7,0.13356239398912642,0.11318182860204794,0.1460904835972299,0.051467200120818124,0.5326316951145869,0.1460904835972299,0.5326316951145869,0.040538978621156935,-0.009891679107494377,0.051467200120818124,0.08906570323117925,0.13356239398912642,-0.040538978621156935,0.03525062090759407,0.12276467955342225,0.5326316951145869,0.02493486482903838,-0.009891679107494377,-0.009891679107494377,0.051467200120818124,0.1460904835972299,1,0.7682926829268293
3,4,Phoenix Suns,1991,82,55,27,West,240.6,43.6,87.8,0.496,1.7,5.3,0.319,41.9,82.5,0.508,25.2,32.7,0.77,13.8,31.7,26.9,8.4,6.5,15.9,22.6,114.0,-0.33346874355867145,0.23400512276843285,0.04109532076290154,0.3020442589743681,-0.10640920571415498,-0.11816045338174304,-0.010213686794072176,0.25381781037955536,0.1559523192325876,0.25381781037955536,0.3746386035720462,0.3746386035720462,0.07288118574359012,-0.010213686794072176,0.3020442589743681,0.21605298832048095,0.0,0.25381781037955503,-0.05155320582466557,-0.08381494438038312,0.25381781037955514,1,0.6707317073170732
4,5,Indiana Pacers,1991,82,41,41,East,241.5,42.1,85.3,0.493,3.0,9.1,0.332,39.0,76.2,0.513,24.5,30.2,0.8109999999999999,12.4,29.0,26.6,8.0,4.4,16.5,25.5,111.7,-0.04531134891616749,0.14365376524672516,-0.068513253840538,0.27985734516100835,0.14365376524672516,0.1302827044996811,0.1302827044996811,0.06851325384053802,-0.23821817560814626,0.3330314145854732,0.2798573451610081,0.23821817560814507,0.41307331756473714,-0.23821817560814626,-0.045311348916167886,0.2030363402718725,-0.1047207033121123,-0.2798573451610083,0.06851325384053802,0.3330314145854732,0.23821817560814368,1,0.5
5,6,Boston Celtics,1991,82,56,26,East,241.5,45.1,88.0,0.512,1.3,4.2,0.315,43.7,83.8,0.522,20.1,24.4,0.8240000000000001,13.3,32.9,26.3,8.2,6.9,16.1,20.7,111.5,-0.01719675552438573,0.156771339316123,0.026002440992338678,0.46081839562813726,-0.11555453548644212,-0.12639349645411385,-0.026002440992338664,0.156771339316123,0.08349637627644903,0.46081839562813726,-0.03974404594601608,-0.156771339316123,0.46081839562813726,-0.02600244099233882,0.46081839562813726,0.054520086914119185,-0.021572964040846163,0.12639349645411385,0.00427402126421329,-0.10621264785874213,0.07705721391524416,1,0.6829268292682927
6,7,Chicago Bulls,1991,82,61,21,East,240.9,44.3,86.9,0.51,1.9,5.2,0.366,42.4,81.7,0.519,19.6,25.7,0.76,14.0,28.6,27.0,10.0,5.3,14.4,21.4,110.0,-0.22622688281163336,0.2920044243926217,0.0,0.36218576099668376,-0.039729328163193314,-0.164032634884705,0.2920044243926217,0.2920044243926217,0.12595669115754501,0.36218576099668376,-0.164032634884705,-0.2088714703833572,-0.060072931185406984,0.01977140463182911,-0.09181989251886545,0.26696338472545744,0.24538100433409382,0.039729328163193314,-0.3223843712389315,-0.2088714703833572,0.15076852433758925,1,0.7439024390243902
7,8,Atlanta Hawks,1991,82,43,39,East,240.9,40.8,88.1,0.46399999999999997,3.3,10.2,0.324,37.5,77.9,0.48200000000000004,24.8,31.0,0.8,15.1,29.5,22.7,8.9,4.6,15.0,21.6,109.8,-0.29334473691609736,0.012803699466508885,0.10506895113245593,-0.17908365058350176,0.2501303672346084,0.31818157623878546,0.10506895113245593,-0.23084054750927338,-0.07789559744336381,-0.07789559744336422,0.3786374103165835,0.3461670995295751,0.31818157623878585,0.23084054750927338,0.0,-0.23084054750927338,0.10506895113245593,-0.19549910495767137,-0.21269846239261203,-0.19549910495767137,0.1633260025122538,1,0.524390243902439
8,9,San Antonio Spurs,1991,82,55,27,West,241.8,41.6,85.2,0.488,1.0,3.6,0.273,40.6,81.6,0.49700000000000005,23.0,30.0,0.7659999999999999,13.8,32.4,26.1,8.2,7.0,17.6,23.1,107.1,0.0746676929916127,0.1090175718559117,-0.08586946646451829,0.15977511582696727,-0.3838219692629561,-0.3838219692629561,-0.30944814863911296,0.15977511582696727,0.09730501791986959,0.05281690886304087,0.15977511582696727,0.15977511582696727,0.042102673863069685,-0.010464050798176585,0.3838219692629561,0.1090175718559117,-0.05281690886304081,0.3838219692629561,0.3838219692629561,0.0,0.1090175718559117,1,0.6707317073170732
9,10,Houston Rockets,1991,82,52,30,West,242.1,41.5,88.9,0.467,3.9,12.1,0.32,37.6,76.8,0.49,19.9,26.8,0.741,15.5,30.6,23.2,9.7,5.0,17.1,22.9,106.7,0.1948714426436003,0.10473162058038459,0.23009941924547653,-0.0644187123435596,0.4681326030117364,0.4681326030117364,0.025554950283043314,-0.17850869113004603,-0.16280163399042835,0.0,-0.16280163399042835,-0.10473162058038459,-0.19487144264360023,0.34505570803347047,0.23009941924547653,-0.14764832050737878,0.23009941924547653,-0.02555495028304324,0.24932730777736983,-0.02555495028304324,0.10473162058038459,1,0.6341463414634146
10,11,Seattle SuperSonics,1991,82,41,41,West,242.4,42.7,86.8,0.49200000000000005,1.7,5.2,0.319,41.0,81.6,0.503,19.6,26.1,0.75,14.9,26.5,24.9,10.5,4.6,17.1,24.1,106.6,0.2777965337712924,0.20052031704437182,-0.02629572944754553,0.23676947157010297,-0.13681879032795802,-0.21816142392596377,-0.01313255053991728,0.2777965337712912,0.12211934844992517,0.16752087848401137,-0.21816142392596377,-0.20052031704437215,-0.13681879032795802,0.13681879032795802,-0.38836235888640097,0.0,0.48170268922573384,-0.20052031704437215,0.25655473231536546,0.13681879032795802,0.07989627317775191,1,0.5
11,12,Milwaukee Bucks,1991,82,48,34,East,242.1,40.7,84.7,0.48,3.1,9.2,0.341,37.6,75.5,0.49700000000000005,21.9,27.3,0.8009999999999999,13.2,26.4,25.3,10.9,4.0,16.1,24.8,106.4,0.11543528730074956,-0.015137892899343945,-0.07876367144459448,0.030418593210576175,0.11543528730074946,0.12559089782040148,0.1599215638580172,-0.10574254373414908,-0.2235719608648341,0.03815947819775307,0.045994587403789526,-0.015137892899343945,0.2235719608648341,-0.06203948894287526,-0.27730600641336306,0.015137892899343988,0.815121625744188,-0.2235719608648341,0.007560130399312655,0.11543528730074956,0.030418593210576175,1,0.5853658536585366
12,13,Los Angeles Lakers,1991,82,58,24,West,241.8,40.8,84.3,0.484,2.8,9.1,0.304,38.0,75.2,0.505,22.0,27.6,0.7979999999999999,13.1,29.8,25.5,7.8,4.7,14.7,18.6,106.3,0.05712128114513913,0.00800506837176294,-0.12222902497033805,0.04870151670027231,0.08339916665754536,0.09260931211522264,-0.08339916665754536,-0.048701516700272285,-0.29362635615932314,0.16933346188302187,0.06569071226365349,0.02409019108289851,0.16933346188302187,-0.08339916665754536,0.04870151670027231,0.04870151670027231,-0.12222902497033805,-0.0744389850916917,-0.1693334618830217,-0.8630941532245578,0.016028806550041873,1,0.7073170731707317
13,14,Orlando Magic,1991,82,31,51,West,241.2,40.2,88.5,0.455,3.3,9.2,0.358,36.9,79.3,0.466,22.2,29.8,0.743,15.0,29.6,22.1,7.3,3.7,17.0,24.1,105.9,-0.11229705520951234,-0.060352878897740284,0.07662239656122972,-0.15557392462641478,0.1436779143567031,0.1221765745651527,0.18276735354503484,-0.26976714521443057,0.0,-0.15557392462641478,0.07662239656122972,0.09381643524781678,-0.09381643524781673,0.10286781927237348,0.014726353045272656,-0.26976714521443057,-0.18276735354503482,-0.7929616701040221,0.11229705520951237,0.07662239656122972,0.0,0,0.3780487804878049
14,15,Philadelphia 76ers,1991,82,44,38,East,244.9,40.1,84.5,0.475,2.4,7.5,0.316,37.7,76.9,0.491,22.8,28.9,0.79,12.0,30.4,22.2,8.3,5.8,15.0,19.9,105.4,0.8350495621412684,-0.08960014992761164,-0.09879591426353909,0.0077449590101516695,0.03909239376575353,0.06355621841086387,-0.031162261114412688,-0.08068927050291343,-0.08068927050291343,0.01550798118722192,0.09879591426353918,0.08068927050291343,0.13963546887497935,-0.25286674656282104,0.09879591426353918,-0.2093965110265648,-0.015507981187221876,0.11825742695531652,-0.12866131988352877,-0.2840855302093225,-0.015507981187221876,1,0.5365853658536586
15,16,Utah Jazz,1991,82,54,28,West,241.2,39.2,79.7,0.49200000000000005,1.8,5.6,0.32299999999999995,37.4,74.1,0.504,23.8,30.1,0.789,10.6,30.2,27.0,8.0,5.5,15.9,21.9,104.0,-0.07688330409509535,-0.1489055162961091,-0.5428950305474973,0.09078191951557243,-0.030633751020005758,-0.030633751020005724,0.03063375102000574,-0.11536274101049825,-0.5428950305474973,0.08364724006399453,0.1065124756299656,0.09078191951557243,0.07688330409509536,-0.5428950305474973,0.052458926944444095,0.13613602162839522,-0.046822881297823166,0.04682288129782318,-0.025415337328735153,-0.06423069159577344,-0.020259679744726915,1,0.6585365853658537
16,17,Los Angeles Clippers,1991,82,31,51,West,241.5,41.4,89.2,0.46399999999999997,1.4,5.3,0.26,40.0,83.9,0.47600000000000003,19.5,27.7,0.7020000000000001,15.2,30.5,25.8,8.8,6.2,17.5,24.9,103.5,-0.029998868759457502,0.04535994092889037,0.15771492037034307,-0.10428347786540693,-0.15771492037034293,-0.08625507400241153,-0.2734796588065552,0.07767686777368453,0.18528258305414816,-0.10428347786540693,-0.15771492037034293,0.04535994092889037,-0.8038743443511215,0.1577149203703426,0.11384247818342313,0.06118345032649457,0.03763294280110769,0.1344224056645373,0.22048705099047206,0.1344224056645373,-0.04535994092889035,0,0.3780487804878049
17,18,New York Knicks,1991,82,39,43,East,243.4,40.3,83.2,0.485,2.3,6.8,0.332,38.1,76.4,0.499,20.2,26.2,0.77,12.8,29.7,26.5,7.8,5.1,16.8,21.5,103.1,0.5557987009490645,-0.09218600152355921,-0.44810066332310744,0.15786439982706046,0.03034056606772443,0.0,0.17529807624455263,-0.060967358081435115,-0.27318959944894877,0.12434446627381922,-0.0764822539746591,-0.1932891153107672,0.10812358356478065,-0.19328911531076742,0.0609673580814352,0.23136456204198078,-0.23136456204198141,0.03034056606772417,0.19328911531076734,-0.27318959944894877,-0.12434446627381922,1,0.47560975609756095
18,19,New Jersey Nets,1991,82,26,56,East,241.8,40.4,91.0,0.444,2.0,7.1,0.275,38.4,83.8,0.45799999999999996,20.2,27.4,0.7390000000000001,17.1,28.6,21.7,9.1,7.3,17.4,23.8,102.9,0.035110953911903955,-0.019797920390284617,0.18048442282369226,-0.18048442282369226,-0.004920505650922812,0.01979792039028456,-0.12227827183836308,0.0,0.0961259586469253,-0.5305213473504177,-0.024836070039926973,0.0,-0.0887128147183234,0.18048442282369226,-0.04575569249160136,-0.5305213473504177,0.051263281181736176,0.5305213473604014,0.12227827183836311,0.029935545457362253,-0.051263281181736176,0,0.3170731707317073
19,20,Charlotte Hornets,1991,82,26,56,East,241.5,40.1,85.8,0.467,1.6,5.1,0.314,38.5,80.7,0.47700000000000004,21.0,27.0,0.779,12.5,26.8,24.6,9.3,3.7,15.7,23.7,102.8,-0.03369850591974661,-0.09689255768893236,-0.03369850591974661,-0.04227405892966562,-0.13913285155460778,-0.17716525314164808,-0.06872895373322688,0.025204379299708365,0.03369850591974666,-0.08725643655058342,0.016770150083853,-0.04227405892966562,0.08725643655058342,-0.13913285155460778,-0.20813272233499597,-0.01677015008385295,0.12788220301718162,-0.9030128625536402,-0.06872895373322688,0.03369850591974666,-0.10683675004946436,0,0.3170731707317073
20,21,Miami Heat,1991,82,24,58,East,241.2,40.0,87.1,0.45899999999999996,1.7,5.7,0.302,38.3,81.4,0.47,20.1,28.1,0.715,15.0,28.1,23.2,9.2,4.7,18.9,25.4,101.8,-0.11967553196259097,-0.11967553196259097,0.01569394790694957,-0.14130993248122287,-0.08165687026793042,-0.031535948921277,-0.09998064307358068,-0.015693947906949526,0.047684090746076886,-0.14130993248122287,-0.0728838763277827,0.06431836412883142,-0.2874921924651839,0.10962674818395557,-0.13020418502669032,-0.09067460609105303,0.09998064307358075,-0.0728838763277827,0.8450632077606851,0.19477608045989264,-0.11967553196259097,0,0.2926829268292683
21,22,Cleveland Cavaliers,1991,82,33,49,East,241.8,39.7,83.6,0.475,2.0,5.8,0.33399999999999996,37.8,77.8,0.486,20.3,26.5,0.765,12.3,28.4,27.3,7.8,5.5,15.6,20.4,101.7,0.09743102782551581,-0.2888298880166061,-0.33931569435088293,0.013654141217397442,-0.013654141217397399,-0.027340127281438472,0.20848446138158852,-0.11204779525472225,-0.11204779525472225,-0.027340127281438472,-0.027340127281438472,-0.14225287606189493,0.02734012728143855,-0.33931569435088293,-0.17417437113457832,0.5008346644847325,-0.20848446138158946,0.126969610666531,-0.14225287606189493,-0.4037870995156962,-0.2461733378417372,0,0.4024390243902439
22,23,Washington Bullets,1991,82,30,52,East,242.1,41.3,88.6,0.466,0.7,3.5,0.19399999999999998,40.7,85.2,0.478,18.0,24.7,0.7290000000000001,14.3,29.1,25.4,7.2,5.7,16.6,23.5,101.4,0.0669091855301815,0.017631378968122037,0.05589800427148432,-0.0359596426096436,-0.47246492264935486,-0.47246492264935486,-0.47246492264935486,0.07900472498086786,0.16073351109184558,-0.0359596426096436,-0.47246492264935486,-0.12958791162253666,-0.12958791162253666,0.01763137896812199,-0.008774302106593747,0.017631378968122037,-0.12958791162253666,0.05589800427148432,0.040748519963953705,0.008774302106593771,-0.09269454632685253,0,0.36585365853658536
23,24,Detroit Pistons,1991,82,50,32,East,241.5,39.0,83.8,0.465,1.6,5.4,0.298,37.4,78.5,0.47600000000000003,20.6,27.0,0.763,14.7,29.9,22.3,5.9,4.5,14.4,22.8,100.1,-0.030332991452540675,-0.27652563233431054,-0.15947152440618426,-0.07854202053857426,-0.1252374691929743,-0.06186490199586007,-0.11511043784226646,-0.17272222863857883,-0.030332991452540675,-0.10544497087862212,0.0,-0.0380520926129947,-0.0075388552387988484,0.05379455235222417,0.06186490199586007,-0.15947152440618426,-0.8128277706615848,-0.15947152440618426,-0.24613762249024718,-0.030332991452540675,-0.18734623139128556,1,0.6097560975609756
24,25,Dallas Mavericks,1991,82,28,54,West,241.5,39.6,84.0,0.47100000000000003,2.4,7.3,0.322,37.2,76.7,0.485,18.4,24.2,0.7609999999999999,12.0,28.8,22.2,7.1,4.8,14.5,22.4,99.9,-0.028473029085888713,-0.17585851048953866,-0.12758524652950004,-0.01416967779667825,0.03571880938429436,0.043052787348700196,0.028473029085888755,-0.2092723651099125,-0.10805208084736109,-0.028473029085888713,-0.25956959717499645,-0.7629866903195559,-0.028473029085888713,-0.2310449233225658,-0.04305278734870043,-0.19132606992325965,-0.25956959717499645,-0.04305278734870017,-0.17585851048953866,-0.07372597057425999,-0.2092723651099125,0,0.34146341463414637
25,26,Minnesota Timberwolves,1991,82,29,53,West,242.7,39.8,88.7,0.449,1.3,4.6,0.28300000000000003,38.5,84.1,0.45799999999999996,18.7,25.4,0.735,15.5,25.8,23.0,8.7,5.4,13.0,22.7,99.6,0.12892209814934516,-0.08597133512480583,0.07280921506322616,-0.14101493019465275,-0.12892209814934505,-0.11849952366043803,-0.09315539171277268,0.01435001141418431,0.14101493019465275,-0.5141267210238311,-0.14101493019465275,-0.11849952366043803,-0.10086832032435408,0.12892209814934516,-0.5141267210238311,-0.07280921506322613,0.009548017122709267,0.02901045152079003,-0.5141267210238311,-0.02901045152079001,-0.17490693817629382,0,0.35365853658536583
26,27,Sacramento Kings,1991,82,25,57,West,240.3,37.6,83.1,0.45299999999999996,2.6,7.0,0.374,35.0,76.1,0.46,18.8,25.7,0.732,12.5,27.0,24.3,7.7,6.3,15.5,25.3,96.7,-0.4584108949171792,-0.4584108949171792,-0.15595230276487043,-0.10565775025321608,0.03488998052416826,0.008513300116340041,0.15595230276487043,-0.4584108949171792,-0.10565775025321608,-0.12573316597605508,-0.10565775025321608,-0.08993723745110799,-0.10565775025321608,-0.07063023976553619,-0.08993723745110799,-0.025866593778891257,-0.08993723745110799,0.08993723745110789,-0.05423525204471686,0.08993723745110806,-0.4584108949171792,0,0.3048780487804878
0,1,Golden State Warriors,1992,82,55,27,West,242.4,45.9,90.6,0.507,3.1,9.3,0.33299999999999996,42.8,81.3,0.527,23.7,31.8,0.746,13.9,29.0,25.2,10.4,4.6,16.5,25.0,118.7,0.08257299367220487,0.42087527923632023,0.09700627893780973,0.14318261127789145,0.05960320183147127,0.07037799864639561,0.007816213801522169,0.42087527923632023,0.03203311801312174,0.42087527923632023,0.14318261127789145,0.42087527923632023,-0.01970304864299092,-0.02374858451247178,-0.015706163972510435,0.027854359877223563,0.14318261127789145,-0.04979435938682667,0.0451595807363828,0.14318261127789145,0.42087527923632023,1,0.6707317073170732
1,2,Indiana Pacers,1992,82,40,42,East,243.4,42.7,86.3,0.494,4.1,11.5,0.354,38.6,74.9,0.516,22.8,28.8,0.79,13.2,31.3,29.2,8.6,4.8,17.1,26.1,112.2,0.4968371173712103,0.08308019904917391,-0.042850540273184065,0.1362727291889731,0.16902498045043435,0.12458656784305606,0.11451449484469924,-0.00922692618333809,-0.1362727291889731,0.1362727291889731,0.1362727291889731,0.09747621248568002,0.12458656784305606,-0.08308019904917391,0.16902498045043435,0.4968371173712103,-0.00922692618333809,-0.037814627751312606,0.16902498045043435,0.4968371173712103,0.16902498045043435,1,0.4878048780487805
2,3,Phoenix Suns,1992,82,53,29,West,241.5,43.3,88.0,0.49200000000000005,2.8,7.3,0.381,40.6,80.8,0.502,22.7,29.2,0.7759999999999999,13.3,31.2,26.9,8.2,7.1,15.1,22.6,112.1,-0.05317807776239416,0.18519928181920003,0.06930030381674206,0.1455897130205222,0.05317807776239416,-0.029985381561829328,0.8035129303330195,0.15764401328657895,0.045339547543639225,0.1343619706672916,0.17074286715310136,0.18519928181919978,0.09506477001349109,-0.11379129572004318,0.22038792217148204,0.1576440132865788,-0.06115594284637111,0.1576440132865788,-0.07764194501458979,0.022427194016574097,0.22038792217148204,1,0.6463414634146342
